lat,long,yearly_avg,winter_avg,spring_avg,summer_avg,fall_avg
31.0391664496855,-103.443333174568,0.10684931506849316,0.03260869565217391,0.14130434782608695,0.13043478260869565,0.11956521739130435
31.0524997833417,-103.429166507558,0.10684931506849316,0.03260869565217391,0.14130434782608695,0.13043478260869565,0.11956521739130435
31.0674997837049,-103.418333173962,0.10684931506849316,0.03260869565217391,0.14130434782608695,0.13043478260869565,0.11956521739130435
31.0841664507751,-103.420833174023,0.10684931506849316,0.03260869565217391,0.14130434782608695,0.13043478260869565,0.11956521739130435
31.1008331178454,-103.410833173781,0.10684931506849316,0.03260869565217391,0.14130434782608695,0.13043478260869565,0.11956521739130435
31.1191664516226,-103.413333173841,0.10684931506849316,0.03260869565217391,0.14130434782608695,0.13043478260869565,0.11956521739130435
31.1366664520464,-103.410833173781,0.10684931506849316,0.03260869565217391,0.14130434782608695,0.13043478260869565,0.11956521739130435
31.1524997857631,-103.409999840427,0.10684931506849316,0.03260869565217391,0.14130434782608695,0.13043478260869565,0.11956521739130435
31.1649997860658,-103.396666506771,0.10684931506849316,0.03260869565217391,0.14130434782608695,0.13043478260869565,0.11956521739130435
31.0033331154844,-103.336666505318,0.1095890410958904,0.043478260869565216,0.14130434782608695,0.14130434782608695,0.10869565217391304
31.0216664492617,-103.335833171965,0.1095890410958904,0.043478260869565216,0.14130434782608695,0.14130434782608695,0.10869565217391304
31.0374997829784,-103.331666505197,0.1095890410958904,0.043478260869565216,0.14130434782608695,0.14130434782608695,0.10869565217391304
31.0558331167557,-103.327499838429,0.1095890410958904,0.043478260869565216,0.14130434782608695,0.14130434782608695,0.10869565217391304
31.0733331171795,-103.319999838248,0.1095890410958904,0.043478260869565216,0.14130434782608695,0.14130434782608695,0.10869565217391304
31.0874997841892,-103.308333171299,0.1095890410958904,0.043478260869565216,0.14130434782608695,0.14130434782608695,0.10869565217391304
31.1024997845524,-103.305833171238,0.1095890410958904,0.043478260869565216,0.14130434782608695,0.14130434782608695,0.10869565217391304
31.1183331182691,-103.309166504652,0.1095890410958904,0.043478260869565216,0.14130434782608695,0.14130434782608695,0.10869565217391304
31.1349997853393,-103.302499837824,0.1095890410958904,0.043478260869565216,0.14130434782608695,0.14130434782608695,0.10869565217391304
31.1483331189955,-103.293333170935,0.1095890410958904,0.043478260869565216,0.14130434782608695,0.14130434782608695,0.10869565217391304
31.1666664527728,-103.294999837642,0.1095890410958904,0.043478260869565216,0.14130434782608695,0.14130434782608695,0.10869565217391304
31.183333119843,-103.270833170391,0.09041095890410959,0.010869565217391304,0.11956521739130435,0.13043478260869565,0.09782608695652174
31.2000128702133,-103.268320087185,0.09041095890410959,0.010869565217391304,0.11956521739130435,0.13043478260869565,0.09782608695652174
31.1699997861868,-103.398333173478,0.0958904109589041,0.03260869565217391,0.11956521739130435,0.10869565217391304,0.11956521739130435
31.183333119843,-103.390833173296,0.0958904109589041,0.03260869565217391,0.11956521739130435,0.10869565217391304,0.11956521739130435
31.2000334788622,-103.386632814969,0.0958904109589041,0.03260869565217391,0.11956521739130435,0.10869565217391304,0.11956521739130435
31.07583311724,-103.354166505742,0.09315068493150686,0.021739130434782608,0.11956521739130435,0.11956521739130435,0.10869565217391304
31.0899997842497,-103.3441665055,0.09315068493150686,0.021739130434782608,0.11956521739130435,0.11956521739130435,0.10869565217391304
31.1041664512594,-103.32999983849,0.09315068493150686,0.021739130434782608,0.11956521739130435,0.11956521739130435,0.10869565217391304
31.1191664516226,-103.324166505015,0.09315068493150686,0.021739130434782608,0.11956521739130435,0.11956521739130435,0.10869565217391304
31.1349997853393,-103.319166504894,0.09315068493150686,0.021739130434782608,0.11956521739130435,0.11956521739130435,0.10869565217391304
31.1524997857631,-103.311666504713,0.09315068493150686,0.021739130434782608,0.11956521739130435,0.11956521739130435,0.10869565217391304
31.1691664528333,-103.303333171178,0.09315068493150686,0.021739130434782608,0.11956521739130435,0.11956521739130435,0.10869565217391304
31.079166450654,-103.386666506529,0.09863013698630137,0.043478260869565216,0.15217391304347827,0.11956521739130435,0.08695652173913043
31.0974997844313,-103.389166506589,0.09863013698630137,0.043478260869565216,0.15217391304347827,0.11956521739130435,0.08695652173913043
31.1149997848551,-103.384999839822,0.09863013698630137,0.043478260869565216,0.15217391304347827,0.11956521739130435,0.08695652173913043
31.1324997852788,-103.382499839761,0.09863013698630137,0.043478260869565216,0.15217391304347827,0.11956521739130435,0.08695652173913043
31.1499997857026,-103.387499839882,0.09863013698630137,0.043478260869565216,0.15217391304347827,0.11956521739130435,0.08695652173913043
31.0283331160898,-103.379999839701,0.06575342465753424,0.043478260869565216,0.10869565217391304,0.05434782608695652,0.06521739130434782
31.0424997830995,-103.369999839459,0.06575342465753424,0.043478260869565216,0.10869565217391304,0.05434782608695652,0.06521739130434782
31.0599997835233,-103.36083317257,0.06575342465753424,0.043478260869565216,0.10869565217391304,0.05434782608695652,0.06521739130434782
31.0741662870877,-103.25,0.06575342465753424,0.021739130434782608,0.08695652173913043,0.07608695652173914,0.08695652173913043
31.1691664528333,-103.291666504228,0.10684931506849316,0.03260869565217391,0.16304347826086957,0.11956521739130435,0.11956521739130435
31.1708331195404,-103.276666503865,0.10684931506849316,0.03260869565217391,0.16304347826086957,0.11956521739130435,0.11956521739130435
31.0916664509572,-103.25,0.043835616438356165,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.06521739130434782
